timestamp,user_id,role,department,action,patient_id,workstation,status
2025-06-06 14:08:42,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6000,WS-024,SUCCESS
2025-06-06 14:09:52,mlopez,Physician,Pulmonology,PRINT_SUMMARY,PT-6067,WS-002,SUCCESS
2025-06-06 14:13:50,dwilson,Physician,Orthopedics,VIEW_MEDS,PT-6008,WS-008,SUCCESS
2025-06-06 14:16:15,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6056,WS-022,SUCCESS
2025-06-06 14:17:16,rsmith,Registration Clerk,Front Desk,VIEW_MEDS,PT-6109,WS-015,SUCCESS
2025-06-06 14:19:09,kpatel,Nurse,Family Medicine,PRINT_SUMMARY,PT-6028,WS-021,SUCCESS
2025-06-06 14:20:57,jchen,Nurse,Cardiology,VIEW_LABS,PT-6074,WS-010,SUCCESS
2025-06-06 14:23:44,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6105,WS-017,SUCCESS
2025-06-06 14:25:44,jchen,Nurse,Cardiology,VIEW_LABS,PT-6013,WS-010,SUCCESS
2025-06-06 14:26:31,dwilson,Physician,Orthopedics,VIEW_LABS,PT-6028,WS-002,SUCCESS
2025-06-06 14:27:03,mlopez,Physician,Pulmonology,PRINT_SUMMARY,PT-6034,WS-021,SUCCESS
2025-06-06 14:27:18,kpatel,Nurse,Family Medicine,UPDATE_VITALS,PT-6015,WS-017,SUCCESS
2025-06-06 14:34:23,tbrown,Billing Specialist,Revenue Cycle,PRINT_SUMMARY,PT-6037,WS-017,SUCCESS
2025-06-06 14:35:54,mlopez,Physician,Pulmonology,VIEW_CHART,PT-6004,WS-021,SUCCESS
2025-06-06 14:48:04,dwilson,Physician,Orthopedics,PRINT_SUMMARY,PT-6041,WS-005,SUCCESS
2025-06-06 14:52:15,tbrown,Billing Specialist,Revenue Cycle,UPDATE_VITALS,PT-6088,WS-011,SUCCESS
2025-06-06 14:57:10,agarcia,Nurse,Endocrinology,VIEW_CHART,PT-6008,WS-018,SUCCESS
2025-06-06 14:57:26,mlopez,Physician,Pulmonology,VIEW_CHART,PT-6046,WS-004,SUCCESS
2025-06-06 15:01:02,tbrown,Billing Specialist,Revenue Cycle,VIEW_LABS,PT-6022,WS-016,SUCCESS
2025-06-06 15:01:08,rsmith,Registration Clerk,Front Desk,VIEW_LABS,PT-6086,WS-007,SUCCESS
2025-06-06 15:06:13,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6076,WS-015,SUCCESS
2025-06-06 15:07:38,dwilson,Physician,Orthopedics,PRINT_SUMMARY,PT-6028,WS-014,SUCCESS
2025-06-06 15:17:18,tbrown,Billing Specialist,Revenue Cycle,VIEW_CHART,PT-6117,WS-010,SUCCESS
2025-06-06 15:17:29,agarcia,Nurse,Endocrinology,VIEW_MEDS,PT-6003,WS-022,SUCCESS
2025-06-06 15:18:42,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6092,WS-012,SUCCESS
2025-06-06 15:26:43,agarcia,Nurse,Endocrinology,VIEW_MEDS,PT-6031,WS-013,SUCCESS
2025-06-06 15:30:09,rsmith,Registration Clerk,Front Desk,VIEW_LABS,PT-6052,WS-004,SUCCESS
2025-06-06 15:32:21,jchen,Nurse,Cardiology,VIEW_LABS,PT-6076,WS-003,SUCCESS
2025-06-06 15:34:30,jchen,Nurse,Cardiology,UPDATE_VITALS,PT-6099,WS-023,SUCCESS
2025-06-06 15:35:07,dwilson,Physician,Orthopedics,UPDATE_VITALS,PT-6035,WS-006,SUCCESS
2025-06-06 15:35:10,mlopez,Physician,Pulmonology,PRINT_SUMMARY,PT-6102,WS-011,SUCCESS
2025-06-06 15:43:31,tbrown,Billing Specialist,Revenue Cycle,VIEW_MEDS,PT-6049,WS-015,SUCCESS
2025-06-06 16:08:07,jchen,Nurse,Cardiology,VIEW_LABS,PT-6026,WS-005,SUCCESS
2025-06-06 16:08:17,mlopez,Physician,Pulmonology,VIEW_CHART,PT-6015,WS-004,SUCCESS
2025-06-06 16:13:39,tbrown,Billing Specialist,Revenue Cycle,PRINT_SUMMARY,PT-6034,WS-021,SUCCESS
2025-06-06 16:15:55,rsmith,Registration Clerk,Front Desk,VIEW_LABS,PT-6070,WS-003,SUCCESS
2025-06-06 16:18:49,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6041,WS-007,SUCCESS
2025-06-06 16:28:29,jchen,Nurse,Cardiology,PRINT_SUMMARY,PT-6036,WS-006,SUCCESS
2025-06-06 16:46:49,mlopez,Physician,Pulmonology,PRINT_SUMMARY,PT-6006,WS-011,SUCCESS
2025-06-06 16:50:47,tbrown,Billing Specialist,Revenue Cycle,PRINT_SUMMARY,PT-6113,WS-014,SUCCESS
2025-06-06 16:52:39,dwilson,Physician,Orthopedics,PRINT_SUMMARY,PT-6055,WS-002,SUCCESS
2025-06-06 16:54:35,dwilson,Physician,Orthopedics,UPDATE_VITALS,PT-6070,WS-008,SUCCESS
2025-06-06 16:54:44,tbrown,Billing Specialist,Revenue Cycle,PRINT_SUMMARY,PT-6022,WS-004,SUCCESS
2025-06-06 16:56:51,jchen,Nurse,Cardiology,PRINT_SUMMARY,PT-6093,WS-016,SUCCESS
2025-06-06 17:01:12,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6071,WS-015,SUCCESS
2025-06-06 17:02:52,mlopez,Physician,Pulmonology,PRINT_SUMMARY,PT-6059,WS-017,SUCCESS
2025-06-06 17:03:28,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6026,WS-014,SUCCESS
2025-06-06 17:07:13,jchen,Nurse,Cardiology,PRINT_SUMMARY,PT-6098,WS-008,SUCCESS
2025-06-06 17:11:41,rsmith,Registration Clerk,Front Desk,VIEW_MEDS,PT-6048,WS-015,SUCCESS
2025-06-06 17:11:57,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6111,WS-020,SUCCESS
2025-06-06 17:17:48,jchen,Nurse,Cardiology,UPDATE_VITALS,PT-6066,WS-015,SUCCESS
2025-06-06 17:25:01,jchen,Nurse,Cardiology,PRINT_SUMMARY,PT-6096,WS-002,SUCCESS
2025-06-06 17:26:03,mlopez,Physician,Pulmonology,VIEW_LABS,PT-6005,WS-009,SUCCESS
2025-06-06 17:28:07,agarcia,Nurse,Endocrinology,VIEW_CHART,PT-6086,WS-017,SUCCESS
2025-06-06 17:32:25,rsmith,Registration Clerk,Front Desk,VIEW_LABS,PT-6037,WS-002,SUCCESS
2025-06-06 17:35:35,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6119,WS-009,SUCCESS
2025-06-06 17:41:42,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6003,WS-002,SUCCESS
2025-06-06 17:44:48,tbrown,Billing Specialist,Revenue Cycle,PRINT_SUMMARY,PT-6018,WS-019,SUCCESS
2025-06-06 17:49:01,kpatel,Nurse,Family Medicine,VIEW_CHART,PT-6059,WS-019,SUCCESS
2025-06-06 17:57:58,agarcia,Nurse,Endocrinology,PRINT_SUMMARY,PT-6097,WS-010,SUCCESS
2025-06-06 18:05:25,kpatel,Nurse,Family Medicine,VIEW_LABS,PT-6110,WS-008,SUCCESS
2025-06-06 18:06:56,mlopez,Physician,Pulmonology,VIEW_LABS,PT-6033,WS-001,SUCCESS
2025-06-06 18:15:03,mlopez,Physician,Pulmonology,VIEW_MEDS,PT-6088,WS-014,SUCCESS
2025-06-06 18:30:03,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6038,WS-016,SUCCESS
2025-06-06 18:37:29,jchen,Nurse,Cardiology,VIEW_CHART,PT-6015,WS-012,SUCCESS
2025-06-06 18:52:18,rsmith,Registration Clerk,Front Desk,VIEW_LABS,PT-6053,WS-011,SUCCESS
2025-06-07 14:00:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6000,WS-021,SUCCESS
2025-06-07 14:00:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6001,WS-024,SUCCESS
2025-06-07 14:01:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6002,WS-024,SUCCESS
2025-06-07 14:02:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6003,WS-021,SUCCESS
2025-06-07 14:02:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6004,WS-018,SUCCESS
2025-06-07 14:03:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6005,WS-009,SUCCESS
2025-06-07 14:04:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6006,WS-018,SUCCESS
2025-06-07 14:04:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6007,WS-012,SUCCESS
2025-06-07 14:05:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6008,WS-021,SUCCESS
2025-06-07 14:06:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6009,WS-006,SUCCESS
2025-06-07 14:06:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6010,WS-019,SUCCESS
2025-06-07 14:07:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6011,WS-021,SUCCESS
2025-06-07 14:08:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6012,WS-011,SUCCESS
2025-06-07 14:08:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6013,WS-012,SUCCESS
2025-06-07 14:09:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6014,WS-010,SUCCESS
2025-06-07 14:10:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6015,WS-004,SUCCESS
2025-06-07 14:10:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6016,WS-002,SUCCESS
2025-06-07 14:11:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6017,WS-024,SUCCESS
2025-06-07 14:12:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6018,WS-006,SUCCESS
2025-06-07 14:12:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6019,WS-023,SUCCESS
2025-06-07 14:13:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6020,WS-012,SUCCESS
2025-06-07 14:14:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6021,WS-014,SUCCESS
2025-06-07 14:14:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6022,WS-001,SUCCESS
2025-06-07 14:15:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6023,WS-023,SUCCESS
2025-06-07 14:16:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6024,WS-015,SUCCESS
2025-06-07 14:16:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6025,WS-004,SUCCESS
2025-06-07 14:17:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6026,WS-011,SUCCESS
2025-06-07 14:18:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6027,WS-004,SUCCESS
2025-06-07 14:18:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6028,WS-005,SUCCESS
2025-06-07 14:19:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6029,WS-012,SUCCESS
2025-06-07 14:20:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6030,WS-016,SUCCESS
2025-06-07 14:20:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6031,WS-016,SUCCESS
2025-06-07 14:21:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6032,WS-003,SUCCESS
2025-06-07 14:22:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6033,WS-011,SUCCESS
2025-06-07 14:22:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6034,WS-011,SUCCESS
2025-06-07 14:23:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6035,WS-016,SUCCESS
2025-06-07 14:24:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6036,WS-005,SUCCESS
2025-06-07 14:24:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6037,WS-004,SUCCESS
2025-06-07 14:25:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6038,WS-017,SUCCESS
2025-06-07 14:26:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6039,WS-019,SUCCESS
2025-06-07 14:26:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6040,WS-009,SUCCESS
2025-06-07 14:27:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6041,WS-017,SUCCESS
2025-06-07 14:28:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6042,WS-013,SUCCESS
2025-06-07 14:28:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6043,WS-007,SUCCESS
2025-06-07 14:29:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6044,WS-012,SUCCESS
2025-06-07 14:30:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6045,WS-009,SUCCESS
2025-06-07 14:30:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6046,WS-022,SUCCESS
2025-06-07 14:31:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6047,WS-001,SUCCESS
2025-06-07 14:32:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6048,WS-007,SUCCESS
2025-06-07 14:32:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6049,WS-023,SUCCESS
2025-06-07 14:33:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6050,WS-009,SUCCESS
2025-06-07 14:34:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6051,WS-017,SUCCESS
2025-06-07 14:34:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6052,WS-014,SUCCESS
2025-06-07 14:35:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6053,WS-024,SUCCESS
2025-06-07 14:36:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6054,WS-024,SUCCESS
2025-06-07 14:36:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6055,WS-013,SUCCESS
2025-06-07 14:37:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6056,WS-006,SUCCESS
2025-06-07 14:38:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6057,WS-014,SUCCESS
2025-06-07 14:38:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6058,WS-005,SUCCESS
2025-06-07 14:39:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6059,WS-005,SUCCESS
2025-06-07 14:40:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6060,WS-001,SUCCESS
2025-06-07 14:40:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6061,WS-004,SUCCESS
2025-06-07 14:41:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6062,WS-007,SUCCESS
2025-06-07 14:42:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6063,WS-024,SUCCESS
2025-06-07 14:42:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6064,WS-019,SUCCESS
2025-06-07 14:43:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6065,WS-018,SUCCESS
2025-06-07 14:44:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6066,WS-013,SUCCESS
2025-06-07 14:44:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6067,WS-001,SUCCESS
2025-06-07 14:45:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6068,WS-001,SUCCESS
2025-06-07 14:46:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6069,WS-003,SUCCESS
2025-06-07 14:46:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6070,WS-015,SUCCESS
2025-06-07 14:47:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6071,WS-002,SUCCESS
2025-06-07 14:48:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6072,WS-007,SUCCESS
2025-06-07 14:48:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6073,WS-019,SUCCESS
2025-06-07 14:49:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6074,WS-018,SUCCESS
2025-06-07 14:50:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6075,WS-003,SUCCESS
2025-06-07 14:50:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6076,WS-011,SUCCESS
2025-06-07 14:51:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6077,WS-011,SUCCESS
2025-06-07 14:52:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6078,WS-020,SUCCESS
2025-06-07 14:52:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6079,WS-018,SUCCESS
2025-06-07 14:53:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6080,WS-015,SUCCESS
2025-06-07 14:54:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6081,WS-016,SUCCESS
2025-06-07 14:54:40,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6082,WS-021,SUCCESS
2025-06-07 14:55:20,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6083,WS-007,SUCCESS
2025-06-07 14:56:00,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6084,WS-001,SUCCESS
2025-06-08 10:00:00,hformer,Nurse,Cardiology,VIEW_LABS,PT-6031,WS-101,SUCCESS
2025-06-08 10:13:00,hformer,Nurse,Cardiology,VIEW_LABS,PT-6026,WS-101,SUCCESS
2025-06-08 10:26:00,hformer,Nurse,Cardiology,VIEW_LABS,PT-6115,WS-101,SUCCESS
2025-06-08 10:39:00,hformer,Nurse,Cardiology,VIEW_LABS,PT-6045,WS-101,SUCCESS
2025-06-09 07:06:20,rsmith,Registration Clerk,Front Desk,VIEW_LABS,PT-6115,WS-024,SUCCESS
2025-06-09 07:07:47,kpatel,Nurse,Family Medicine,VIEW_MEDS,PT-6010,WS-024,SUCCESS
2025-06-09 07:08:54,mlopez,Physician,Pulmonology,VIEW_MEDS,PT-6026,WS-002,SUCCESS
2025-06-09 07:14:26,agarcia,Nurse,Endocrinology,VIEW_CHART,PT-6051,WS-015,SUCCESS
2025-06-09 07:17:49,dwilson,Physician,Orthopedics,VIEW_LABS,PT-6062,WS-017,SUCCESS
2025-06-09 07:26:44,jchen,Nurse,Cardiology,UPDATE_VITALS,PT-6026,WS-012,SUCCESS
2025-06-09 07:29:42,kpatel,Nurse,Family Medicine,PRINT_SUMMARY,PT-6102,WS-021,SUCCESS
2025-06-09 07:33:59,tbrown,Billing Specialist,Revenue Cycle,VIEW_CHART,PT-6001,WS-023,SUCCESS
2025-06-09 07:34:05,jchen,Nurse,Cardiology,VIEW_LABS,PT-6087,WS-004,SUCCESS
2025-06-09 07:40:53,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6076,WS-002,SUCCESS
2025-06-09 07:43:26,mlopez,Physician,Pulmonology,UPDATE_VITALS,PT-6038,WS-007,SUCCESS
2025-06-09 07:53:06,dwilson,Physician,Orthopedics,UPDATE_VITALS,PT-6023,WS-005,SUCCESS
2025-06-09 07:53:42,dwilson,Physician,Orthopedics,PRINT_SUMMARY,PT-6104,WS-021,SUCCESS
2025-06-09 07:56:15,kpatel,Nurse,Family Medicine,VIEW_CHART,PT-6003,WS-013,SUCCESS
2025-06-09 07:57:06,agarcia,Nurse,Endocrinology,PRINT_SUMMARY,PT-6043,WS-024,SUCCESS
2025-06-09 07:58:38,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6092,WS-022,SUCCESS
2025-06-09 08:19:37,mlopez,Physician,Pulmonology,UPDATE_VITALS,PT-6057,WS-004,SUCCESS
2025-06-09 08:20:32,jchen,Nurse,Cardiology,UPDATE_VITALS,PT-6115,WS-002,SUCCESS
2025-06-09 08:20:50,tbrown,Billing Specialist,Revenue Cycle,UPDATE_VITALS,PT-6083,WS-004,SUCCESS
2025-06-09 08:26:47,tbrown,Billing Specialist,Revenue Cycle,VIEW_LABS,PT-6054,WS-003,SUCCESS
2025-06-09 08:35:50,mlopez,Physician,Pulmonology,UPDATE_VITALS,PT-6089,WS-010,SUCCESS
2025-06-09 08:36:02,mlopez,Physician,Pulmonology,VIEW_LABS,PT-6075,WS-019,SUCCESS
2025-06-09 08:37:38,agarcia,Nurse,Endocrinology,VIEW_CHART,PT-6113,WS-022,SUCCESS
2025-06-09 08:38:23,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6034,WS-018,SUCCESS
2025-06-09 08:39:34,rsmith,Registration Clerk,Front Desk,VIEW_MEDS,PT-6011,WS-002,SUCCESS
2025-06-09 08:43:32,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6032,WS-024,SUCCESS
2025-06-09 08:44:59,dwilson,Physician,Orthopedics,VIEW_LABS,PT-6034,WS-013,SUCCESS
2025-06-09 08:45:46,rsmith,Registration Clerk,Front Desk,PRINT_SUMMARY,PT-6047,WS-018,SUCCESS
2025-06-09 08:51:26,mlopez,Physician,Pulmonology,VIEW_MEDS,PT-6107,WS-013,SUCCESS
2025-06-09 08:52:27,jchen,Nurse,Cardiology,VIEW_CHART,PT-6070,WS-010,SUCCESS
2025-06-09 08:58:24,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6000,WS-015,SUCCESS
2025-06-09 09:01:17,kpatel,Nurse,Family Medicine,UPDATE_VITALS,PT-6095,WS-020,SUCCESS
2025-06-09 09:15:01,tbrown,Billing Specialist,Revenue Cycle,UPDATE_VITALS,PT-6090,WS-016,SUCCESS
2025-06-09 09:19:03,dwilson,Physician,Orthopedics,VIEW_MEDS,PT-6002,WS-019,SUCCESS
2025-06-09 09:24:15,agarcia,Nurse,Endocrinology,PRINT_SUMMARY,PT-6036,WS-017,SUCCESS
2025-06-09 09:32:11,dwilson,Physician,Orthopedics,UPDATE_VITALS,PT-6093,WS-015,SUCCESS
2025-06-09 09:40:11,rsmith,Registration Clerk,Front Desk,VIEW_MEDS,PT-6088,WS-003,SUCCESS
2025-06-09 09:43:25,tbrown,Billing Specialist,Revenue Cycle,VIEW_MEDS,PT-6028,WS-018,SUCCESS
2025-06-09 09:43:36,tbrown,Billing Specialist,Revenue Cycle,VIEW_LABS,PT-6070,WS-024,SUCCESS
2025-06-09 09:53:21,mlopez,Physician,Pulmonology,VIEW_CHART,PT-6070,WS-014,SUCCESS
2025-06-09 09:54:01,mlopez,Physician,Pulmonology,PRINT_SUMMARY,PT-6088,WS-015,SUCCESS
2025-06-09 09:56:32,agarcia,Nurse,Endocrinology,PRINT_SUMMARY,PT-6091,WS-013,SUCCESS
2025-06-09 09:59:46,mlopez,Physician,Pulmonology,VIEW_CHART,PT-6021,WS-012,SUCCESS
2025-06-09 10:15:02,jchen,Nurse,Cardiology,PRINT_SUMMARY,PT-6093,WS-008,SUCCESS
2025-06-09 10:16:48,dwilson,Physician,Orthopedics,PRINT_SUMMARY,PT-6033,WS-012,SUCCESS
2025-06-09 10:18:37,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6069,WS-001,SUCCESS
2025-06-09 10:22:26,jchen,Nurse,Cardiology,VIEW_CHART,PT-6044,WS-014,SUCCESS
2025-06-09 10:23:56,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6065,WS-023,SUCCESS
2025-06-09 10:28:26,kpatel,Nurse,Family Medicine,PRINT_SUMMARY,PT-6009,WS-002,SUCCESS
2025-06-09 10:39:03,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6059,WS-012,SUCCESS
2025-06-09 10:43:35,mlopez,Physician,Pulmonology,VIEW_LABS,PT-6087,WS-023,SUCCESS
2025-06-09 10:46:20,dwilson,Physician,Orthopedics,UPDATE_VITALS,PT-6074,WS-016,SUCCESS
2025-06-09 10:50:30,kpatel,Nurse,Family Medicine,UPDATE_VITALS,PT-6017,WS-018,SUCCESS
2025-06-09 10:53:37,kpatel,Nurse,Family Medicine,VIEW_MEDS,PT-6072,WS-012,SUCCESS
2025-06-09 10:55:12,kpatel,Nurse,Family Medicine,VIEW_LABS,PT-6082,WS-012,SUCCESS
2025-06-09 10:58:35,dwilson,Physician,Orthopedics,VIEW_MEDS,PT-6049,WS-012,SUCCESS
2025-06-09 10:58:42,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6072,WS-019,SUCCESS
2025-06-09 11:00:19,dwilson,Physician,Orthopedics,VIEW_CHART,PT-6031,WS-015,SUCCESS
2025-06-09 11:00:47,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6085,WS-011,SUCCESS
2025-06-09 11:10:00,mlopez,Physician,Pulmonology,VIEW_CHART,PT-6025,WS-021,SUCCESS
2025-06-09 11:19:52,dwilson,Physician,Orthopedics,PRINT_SUMMARY,PT-6027,WS-010,SUCCESS
2025-06-09 11:28:34,tbrown,Billing Specialist,Revenue Cycle,PRINT_SUMMARY,PT-6045,WS-024,SUCCESS
2025-06-09 11:42:12,tbrown,Billing Specialist,Revenue Cycle,VIEW_LABS,PT-6024,WS-019,SUCCESS
2025-06-09 12:03:13,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6061,WS-022,SUCCESS
2025-06-09 12:03:16,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6008,WS-015,SUCCESS
2025-06-09 12:16:42,dwilson,Physician,Orthopedics,VIEW_CHART,PT-6062,WS-004,SUCCESS
2025-06-09 12:18:38,jchen,Nurse,Cardiology,UPDATE_VITALS,PT-6088,WS-017,SUCCESS
2025-06-09 12:26:15,agarcia,Nurse,Endocrinology,VIEW_MEDS,PT-6050,WS-019,SUCCESS
2025-06-09 12:31:32,rsmith,Registration Clerk,Front Desk,PRINT_SUMMARY,PT-6116,WS-021,SUCCESS
2025-06-09 12:37:33,rsmith,Registration Clerk,Front Desk,PRINT_SUMMARY,PT-6041,WS-017,SUCCESS
2025-06-09 12:42:04,tbrown,Billing Specialist,Revenue Cycle,VIEW_CHART,PT-6017,WS-012,SUCCESS
2025-06-09 12:48:27,dwilson,Physician,Orthopedics,VIEW_CHART,PT-6102,WS-002,SUCCESS
2025-06-09 12:50:14,mlopez,Physician,Pulmonology,VIEW_MEDS,PT-6030,WS-023,SUCCESS
2025-06-09 12:52:04,tbrown,Billing Specialist,Revenue Cycle,PRINT_SUMMARY,PT-6045,WS-004,SUCCESS
2025-06-09 13:08:33,jchen,Nurse,Cardiology,VIEW_LABS,PT-6062,WS-007,SUCCESS
2025-06-09 13:10:54,tbrown,Billing Specialist,Revenue Cycle,VIEW_MEDS,PT-6106,WS-022,SUCCESS
2025-06-09 13:21:53,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6108,WS-007,SUCCESS
2025-06-09 13:27:40,dwilson,Physician,Orthopedics,UPDATE_VITALS,PT-6056,WS-001,SUCCESS
2025-06-09 13:33:24,mlopez,Physician,Pulmonology,VIEW_LABS,PT-6069,WS-009,SUCCESS
2025-06-09 13:35:09,dwilson,Physician,Orthopedics,PRINT_SUMMARY,PT-6014,WS-002,SUCCESS
2025-06-09 13:36:24,tbrown,Billing Specialist,Revenue Cycle,VIEW_CHART,PT-6080,WS-024,SUCCESS
2025-06-09 13:39:03,dwilson,Physician,Orthopedics,UPDATE_VITALS,PT-6111,WS-022,SUCCESS
